Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Tajikistan,TJK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.58300018,42.95700073,47.54399872,49.06999969,60.91899872,65.19200134,64.22399902,61.09400177,60.9980011,60.21300125,59.23699951,57.59899902,57.93700027,55.70800018,56.6780014,56.0870018,54.81399918,54.55899811,53.12900162,53.125,55.88199997,54.82899857,54.65599823,53.73099899,51.7879982,50.73899841,51.62400055,51.20100021
Turkmenistan,TKM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.78300095,15.81599998,20.05200005,24.08399963,19.29999924,19.62800026,22.48800087,26.14599991,25.58699989,26.20100021,25.62899971,23.63899994,22.4489994,20.75600052,19.12800026,17.3560009,16.7310009,13.35400009,12.60000038,12.63700008,11.66600037,10.65999985,10.06999969,9.392999649,8.87899971,8.444999695,8.241000175,7.914000034
Latin America & the Caribbean (IDA & IBRD countries),TLA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.26155227,25.45198292,25.03303666,24.8518576,24.11773572,23.12085062,23.1286168,21.90520799,22.52478941,20.78459518,20.6159102,20.56282504,20.12291551,20.01914054,19.56460099,18.68195418,17.68490569,17.20439867,17.37582676,16.98205359,16.63374953,14.95367097,14.56895034,14.26973638,14.21563819,14.16595045,14.31057049,14.11162018
Timor-Leste,TLS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.12099838,50.47100067,50.90299988,51.07699966,50.90000153,50.81000137,49.98199844,50.09799957,56.8390007,55.29999924,49.14599991,51.9129982,55.73099899,60.97999954,60.40100098,62.35499954,60.23099899,57.66400146,53.23400116,50.82400131,45.65200043,43.92200089,41.26200104,39.90399933,39.07899857,24.78199959,24.99799919,24.89800072
Middle East & North Africa (IDA & IBRD countries),TMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3365195,31.74440107,30.44185628,30.11023706,30.31138973,29.28081568,28.82702313,28.21512184,28.18431954,28.22384817,27.39380031,27.06512813,27.65958716,27.36447342,27.08616016,26.8167792,25.48179831,25.10649564,24.36870313,23.4823744,23.45093831,22.3131274,22.4825899,22.46339624,22.34754012,22.1325395,22.13818763,22.07492475
Tonga,TON,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.59799957,41.88000107,42.2820015,35.92599869,35.10699844,34.84000015,34.83399963,35.04800034,34.44499969,32.73600006,31.91600037,31.63100052,31.8560009,32.67900085,31.93000031,31.82699966,33.05899811,32.26399994,31.89599991,31.59199905,31.28300095,30.96299934,32.00699997,31.55800056,30.96800041,29.98200035,31.69199944,31.59000015
South Asia (IDA & IBRD),TSA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.07194055,62.80666424,62.40986023,62.0679191,60.99435359,60.88575011,60.61270676,60.82266696,60.10648116,59.46932865,59.46034443,57.79653623,56.91826347,55.5171622,54.56148037,53.49401923,52.72514933,52.34553996,51.68723815,50.80958874,48.83562574,47.19222393,46.70450322,45.76711264,44.58632548,43.87525775,43.12131075,42.0496288
Sub-Saharan Africa (IDA & IBRD countries),TSS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.02034186,67.19820173,67.47265449,67.50157703,67.25405919,66.89553771,66.77798165,66.55611667,66.2794757,65.58148452,65.01405098,65.52348384,65.00265754,63.76863528,63.37600244,62.68165247,62.09684478,61.08815647,60.32897822,58.43830672,58.28890578,58.38232598,58.51249171,57.91588252,57.49765319,57.40156509,57.36102426,57.02322454
Trinidad and Tobago,TTO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73799992,11.54100037,11.32800007,12.3739996,10.64000034,9.590000153,9.505999565,8.142000198,8.119999886,7.224999905,7.860000134,6.892000198,5.900000095,4.639999866,4.339000225,4.413000107,3.812999964,3.835999966,3.901000023,3.687999964,3.822000027,3.732000113,3.72300005,3.755000114,3.696000099,3.818000078,3.707000017,3.602999926
Tunisia,TUN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.77400017,25.58499908,24.62800026,23.28499985,25.7859993,26.08399963,24.70800018,24.31399918,23.71999931,23.09799957,22.36800003,21.93000031,21.76799965,21.31100082,20.81999969,20.30599976,19.35099983,17.83799934,18.26199913,17.72999954,16.36100006,17.0739994,15.36400032,14.86800003,13.20300007,13.67399979,13.66600037,13.51000023
Turkey,TUR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.8030014,44.66699982,42.15200043,43.55400085,43.39599991,42.84500122,40.75500107,40.5379982,41.42900085,36.00099945,37.58100128,34.92100143,33.88800049,29.09900093,25.68400002,24.05999947,23.47800064,23.66699982,22.94799995,23.70400047,24.1590004,23.55599976,22.92399979,21.08499908,20.40600014,19.50099945,19.39299965,18.75499916
Tuvalu,TUV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.72299957,78.03099823,77.80400085,78.03299713,78.04399872,78.1210022,78.08499908,77.68000031,77.50700378,77.21299744,76.79599762,76.43000031,76.07499695,75.65000153,74.68099976,74.64499664,73.51899719,73.41300201,72.91600037,72.24299622,71.2519989,70.61299896,69.67500305,68.05000305,67.65399933,67.19799805,66.71099854,65.98699951
Uganda,UGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.39900208,75.22200012,74.91400146,74.41400146,73.92700195,72.72799683,72.10800171,71.91999817,70.93699646,70.16300201,69.96099854,68.69599915,68.69799805,71.50900269,75.30400085,74.52100372,74.11599731,73.3769989,73.78600311,71.11599731,68.18800354,66.13600159,71.91699982,71.54699707,71.00700378,70.39800262,68.95999908,68.35900116
Ukraine,UKR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.4659996,16.39999962,18.52599907,17.92499924,19.14900017,20.12800026,22.18700027,22.82699966,20.36800003,23.09700012,20.85400009,20.62899971,20.36199951,19.70000076,19.36899948,17.60300064,16.66900063,15.84000015,20.15099907,20.32900047,20.3409996,19.8920002,20.01000023,14.77299976,15.25699997,15.00899982,14.90299988,14.45199966
Upper middle income,UMC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.66580807,44.58055854,43.09817895,42.52567776,41.61541855,40.63963293,39.85499386,39.17909167,38.56921131,37.07047951,35.84009899,34.7559329,33.28785255,32.02651488,30.44682592,28.67450651,26.81621866,25.56049229,24.34895347,23.17682161,22.08593281,20.82605987,19.83076353,18.72286375,17.91012349,17.13889325,16.62141984,15.87056349
Uruguay,URY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.734000206,4.519999981,3.911000013,4.277999878,4.784999847,4.403999805,4.058000088,3.914000034,3.862999916,4.05700016,4.218999863,4.209000111,4.546000004,5.440999985,5.668000221,6.803999901,7.775000095,8.88599968,10.96500015,11.56700039,9.793000221,8.605999947,9.288000107,9.140000343,8.824000359,8.223999977,8.147000313,7.997000217
United States,USA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.79399991,2.763999939,2.61500001,2.79399991,2.779000044,2.743000031,2.648999929,2.588000059,2.48300004,1.833999991,1.710999966,1.726999998,1.682999969,1.633999944,1.58099997,1.555999994,1.463000059,1.523000002,1.536999941,1.621000051,1.646000028,1.567999959,1.514000058,1.562000036,1.662999988,1.659999967,1.662999988,1.633999944
Uzbekistan,UZB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.65499878,33.55799866,34.11199951,39.18000031,37.48500061,34.76599884,38.49399948,38.30199814,39.48500061,39.81100082,39.68999863,39.62900162,38.71500015,37.05799866,34.68799973,34.20500183,32.62200165,29.63100052,28.20700073,27.18799973,26.30999947,25.43799973,24.61899948,23.90099907,22.84600067,21.95000076,21.90500069,21.36899948
St. Vincent and the Grenadines,VCT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.12100029,12.67599964,11.49699974,10.96199989,10.98799992,10.43500042,9.861000061,9.135000229,8.890999794,8.836999893,8.366000175,8.078000069,7.565999985,7.247000217,7.144999981,6.756999969,6.894999981,6.552000046,6.605999947,6.850999832,6.881000042,6.763999939,6.739999771,6.629000187,6.340000153,6.188000202,6.215000153,6.001999855
"Venezuela, RB",VEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63099957,11.77700043,11.27299976,13.89700031,13.51799965,13.53299999,10.81599998,9.984999657,10.19099998,10.61499977,9.654999733,9.970999718,10.7670002,10.49699974,9.763999939,9.161999702,8.737000465,8.498000145,9.211000443,9.123999596,8.295999527,8.034999847,7.446000099,7.815999985,9.076000214,9.833999634,10.2130003,9.994000435
British Virgin Islands,VGB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.092999935,4.120999813,3.769000053,4.043000221,4.197999954,4.151000023,4.348999977,4.222000122,4.245999813,3.719000101,3.572000027,2.282000065,2.265000105,2.252000093,2.255000114,2.194999933,2.105999947,2.082999945,2.188999891,2.174000025,2.344000101,2.700000048,2.867000103,2.910000086,2.894000053,2.813999891,2.743000031,2.687000036
Vietnam,VNM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.10299683,73.52700043,72.42299652,71.44799805,70.64299774,69.98200226,65.28099823,64.75900269,64.97499847,65.2559967,63.99399948,62.04199982,59.67399979,57.89300156,54.63399887,51.66899872,50.68700027,50.67599869,49.68099976,48.85100174,48.49599838,47.86000061,46.81299973,46.33599854,43.93199921,41.86500168,40.86600113,39.56999969
Vanuatu,VUT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.29600143,62.09400177,62.64799881,61.4980011,61.81399918,61.63700104,61.55500031,63.85200119,63.8769989,62.44100189,63.56700134,65.08599854,64.50299835,64.85399628,64.1780014,63.1609993,62.69800186,61.99700165,61.375,61.40999985,62.15000153,62.66699982,62.6590004,62.83300018,63.23600006,62.5870018,64.92299652,64.67700195
World,WLD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.24660001,42.96902369,42.2713809,41.90539575,41.27319045,40.81832332,40.27373038,40.1720706,39.72832893,39.00555648,38.46771689,37.82945738,37.11410875,36.11084998,35.24033601,34.05697099,32.96890069,32.27651332,31.69950792,30.81805014,29.92235659,29.03409278,28.58882232,27.90411775,27.2532337,26.7601117,26.46721574,25.95741827
Samoa,WSM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.63500023,12.31999969,11.97200012,13.59399986,11.99499989,11.38300037,11.84300041,10.97999954,10.42500019,9.539999962,8.680000305,8.112000465,7.55700016,7.508999825,7.100999832,7.097000122,5.684999943,5.835999966,5.954999924,5.856999874,5.666999817,5.360000134,5.553999901,5.361000061,5.353000164,5.109000206,5.84100008,5.837999821
Kosovo,XKX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.94200134,54.82099915,54.39599991,54.64599991,55.44400024,55.7879982,53.69599915,52.79899979,54.11299896,49.05500031,43.48300171,39.11600113,35.01900101,31.02700043,30.07299995,28.76499939,27.67200089,27.03100014,25.87100029,24.11100006,27.38800049,27.45100021,27.97900009,29.24500084,34.67499924,35.9620018,44.50299835,47.68299866
South Africa,ZAF,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74399948,16.77899933,17.94000053,18.59799957,18.66799927,17.4810009,16.79199982,16.37599945,16.00300026,15.77299976,10.57499981,12.65100002,10.64099979,9.149999619,7.537000179,8.522000313,8.829999924,5.65500021,5.065999985,4.855999947,4.599999905,4.837999821,4.981999874,4.650000095,5.612999916,5.584000111,5.552999973,5.473999977
Zambia,ZMB,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.27100372,68.38300323,70.7460022,71.01599884,71.36000061,70.70400238,70.91400146,71.81400299,71.80899811,71.61199951,72.02999878,72.73200226,73.05799866,73.11499786,72.79000092,72.76599884,72.11399841,71.43299866,67.79499817,63.37400055,60.66799927,56.02299881,55.57500076,54.70299911,53.66600037,53.32099915,53.2840004,52.95299911
Zimbabwe,ZWE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.27999878,57.38899994,61.02000046,61.05699921,59.7879982,60.66600037,59.72700119,60.21699905,60.02600098,61.99399948,64.24500275,66.50099945,70.51399994,72.4469986,72.59300232,73.16899872,73.21199799,73.66899872,71.10199738,68.96900177,65.89299774,65.63600159,65.99099731,67.24700165,67.20999908,67.43000031,68.45500183,68.6289978
